STT,CMND,DOTTHI,MADOTTHI,NGAYTHI,NAMTHI,MAMONTHI,TENMONTHI,DIEM,THANGDIEM,MADVTCTDL,TENDVTCTDL
62529,TS_26156,5,HUBSA255,29/06/2025,2025,M3,Hoá,"68,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
62530,TS_26156,5,HUBSA255,29/06/2025,2025,M4,Sinh,99,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
62572,TS_26174,6,CTU256,17/07/2025,2025,N1_VS,Tiếng Anh - VSAT,82,150,TCT,Trường Đại học Cần Thơ
62573,TS_26174,6,CTU256,17/07/2025,2025,VA_VS,Ngữ văn - VSAT,"113,5",150,TCT,Trường Đại học Cần Thơ
62574,TS_26174,6,CTU256,17/07/2025,2025,LI_VS,Vật lí - VSAT,89,150,TCT,Trường Đại học Cần Thơ
62575,TS_26174,6,CTU256,17/07/2025,2025,TO_VS,Toán - VSAT,102,150,TCT,Trường Đại học Cần Thơ
62594,TS_26186,4,HUBSA254,01/06/2025,2025,M8,Tiếng Anh,71,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
62595,TS_26186,4,HUBSA254,01/06/2025,2025,M2,Vật lý,"88,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
62596,TS_26186,4,HUBSA254,01/06/2025,2025,M1,Toán,108,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
62601,TS_26188,6,257,07/06/2025,2025,DI_VS,Địa lí - VSAT,"105,5",150,NHH,Học viện Ngân hàng
62602,TS_26188,6,257,07/06/2025,2025,SU_VS,Lịch sử - VSAT,"61,5",150,NHH,Học viện Ngân hàng
62604,TS_26188,5,256,24/05/2025,2025,DI_VS,Địa lí - VSAT,"102,5",150,NHH,Học viện Ngân hàng
62605,TS_26188,5,256,24/05/2025,2025,SU_VS,Lịch sử - VSAT,74,150,NHH,Học viện Ngân hàng
62606,TS_26188,5,256,24/05/2025,2025,VA_VS,Ngữ văn - VSAT,"115,5",150,NHH,Học viện Ngân hàng
62607,TS_26188,6,257,07/06/2025,2025,VA_VS,Ngữ văn - VSAT,"110,5",150,NHH,Học viện Ngân hàng
62644,TS_26207,1,CTU251,22/03/2025,2025,VA_VS,Ngữ văn - VSAT,110,150,TCT,Trường Đại học Cần Thơ
62645,TS_26207,1,CTU251,22/03/2025,2025,N1_VS,Tiếng Anh - VSAT,66,150,TCT,Trường Đại học Cần Thơ
62646,TS_26207,1,CTU251,22/03/2025,2025,SU_VS,Lịch sử - VSAT,106,150,TCT,Trường Đại học Cần Thơ
62647,TS_26207,1,CTU251,22/03/2025,2025,TO_VS,Toán - VSAT,69,150,TCT,Trường Đại học Cần Thơ
62649,TS_26207,6,CTU256,17/07/2025,2025,N1_VS,Tiếng Anh - VSAT,49,150,TCT,Trường Đại học Cần Thơ
62650,TS_26207,6,CTU256,17/07/2025,2025,VA_VS,Ngữ văn - VSAT,122,150,TCT,Trường Đại học Cần Thơ
62651,TS_26207,6,CTU256,17/07/2025,2025,TO_VS,Toán - VSAT,"78,5",150,TCT,Trường Đại học Cần Thơ
62652,TS_26207,6,CTU256,17/07/2025,2025,SU_VS,Lịch sử - VSAT,96,150,TCT,Trường Đại học Cần Thơ
62653,TS_26207,4,CTU254,23/05/2025,2025,VA_VS,Ngữ văn - VSAT,"119,5",150,TCT,Trường Đại học Cần Thơ
62654,TS_26207,4,CTU254,23/05/2025,2025,N1_VS,Tiếng Anh - VSAT,"77,5",150,TCT,Trường Đại học Cần Thơ
62655,TS_26207,4,CTU254,23/05/2025,2025,SU_VS,Lịch sử - VSAT,90,150,TCT,Trường Đại học Cần Thơ
62656,TS_26207,4,CTU254,23/05/2025,2025,TO_VS,Toán - VSAT,72,150,TCT,Trường Đại học Cần Thơ
62690,TS_26226,2,HUBSA252,20/04/2025,2025,M1,Toán,"84,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
62691,TS_26226,2,HUBSA252,20/04/2025,2025,M2,Vật lý,76,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
62692,TS_26226,2,HUBSA252,20/04/2025,2025,M8,Tiếng Anh,"87,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
62693,TS_26226,2,HUBSA252,20/04/2025,2025,M3,Hoá,71,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
62695,TS_26226,5,HUBSA255,29/06/2025,2025,M3,Hoá,"79,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
62696,TS_26226,5,HUBSA255,29/06/2025,2025,M8,Tiếng Anh,99,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
62697,TS_26226,5,HUBSA255,29/06/2025,2025,M2,Vật lý,112,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
62698,TS_26226,5,HUBSA255,29/06/2025,2025,M1,Toán,109,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
62760,TS_26249,5,CTU255,06/06/2025,2025,HO_VS,Hóa học - VSAT,107,150,TCT,Trường Đại học Cần Thơ
62761,TS_26249,6,CTU256,17/07/2025,2025,TO_VS,Toán - VSAT,123,150,TCT,Trường Đại học Cần Thơ
62762,TS_26249,6,CTU256,17/07/2025,2025,LI_VS,Vật lí - VSAT,103,150,TCT,Trường Đại học Cần Thơ
62763,TS_26249,6,CTU256,17/07/2025,2025,HO_VS,Hóa học - VSAT,85,150,TCT,Trường Đại học Cần Thơ
62764,TS_26249,5,CTU255,06/06/2025,2025,LI_VS,Vật lí - VSAT,"100,5",150,TCT,Trường Đại học Cần Thơ
62765,TS_26249,5,CTU255,06/06/2025,2025,TO_VS,Toán - VSAT,"118,5",150,TCT,Trường Đại học Cần Thơ
62766,TS_26249,4,CTU254,23/05/2025,2025,HO_VS,Hóa học - VSAT,"77,5",150,TCT,Trường Đại học Cần Thơ
62767,TS_26249,4,CTU254,23/05/2025,2025,LI_VS,Vật lí - VSAT,84,150,TCT,Trường Đại học Cần Thơ
62768,TS_26249,4,CTU254,23/05/2025,2025,TO_VS,Toán - VSAT,"110,5",150,TCT,Trường Đại học Cần Thơ
62790,TS_26258,3,HUBSA253,18/05/2025,2025,M8,Tiếng Anh,104,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
62791,TS_26258,3,HUBSA253,18/05/2025,2025,M1,Toán,"98,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
62792,TS_26258,3,HUBSA253,18/05/2025,2025,M2,Vật lý,62,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
62795,TS_26258,5,HUBSA255,29/06/2025,2025,M1,Toán,83,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
62796,TS_26258,5,HUBSA255,29/06/2025,2025,M2,Vật lý,82,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
62797,TS_26258,5,HUBSA255,29/06/2025,2025,M8,Tiếng Anh,128,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
62798,TS_26258,4,25-4,07/06/2025,2025,TO_VS,Toán - VSAT,84,150,MBS,Trường Đại học Mở Thành phố Hồ Chí Minh
62799,TS_26258,4,25-4,07/06/2025,2025,LI_VS,Vật lí - VSAT,"67,5",150,MBS,Trường Đại học Mở Thành phố Hồ Chí Minh
62800,TS_26258,4,25-4,07/06/2025,2025,N1_VS,Tiếng Anh - VSAT,129,150,MBS,Trường Đại học Mở Thành phố Hồ Chí Minh
62817,TS_26266,3,HUBSA253,18/05/2025,2025,M8,Tiếng Anh,"89,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
62818,TS_26266,3,HUBSA253,18/05/2025,2025,M2,Vật lý,94,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
62819,TS_26266,3,HUBSA253,18/05/2025,2025,M1,Toán,83,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
62820,TS_26266,5,HUBSA255,29/06/2025,2025,M2,Vật lý,79,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
62821,TS_26266,5,HUBSA255,29/06/2025,2025,M8,Tiếng Anh,85,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
62822,TS_26266,5,HUBSA255,29/06/2025,2025,M1,Toán,"109,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
62827,TS_26267,5,HUBSA255,29/06/2025,2025,M2,Vật lý,"109,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
62828,TS_26267,5,HUBSA255,29/06/2025,2025,M8,Tiếng Anh,"96,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
62829,TS_26267,5,HUBSA255,29/06/2025,2025,M1,Toán,122,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
62841,TS_26271,5,HUBSA255,29/06/2025,2025,M2,Vật lý,"87,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
62842,TS_26271,5,HUBSA255,29/06/2025,2025,M1,Toán,118,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
62843,TS_26271,5,HUBSA255,29/06/2025,2025,M8,Tiếng Anh,"99,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
62882,TS_26283,4,257,30/06/2025,2025,N1_VS,Tiếng Anh - VSAT,"109,5",150,DMS,Trường Đại học Tài chính - Marketing
62883,TS_26283,4,257,30/06/2025,2025,VA_VS,Ngữ văn - VSAT,100,150,DMS,Trường Đại học Tài chính - Marketing
62884,TS_26283,4,257,30/06/2025,2025,TO_VS,Toán - VSAT,102,150,DMS,Trường Đại học Tài chính - Marketing
62889,TS_26285,2,252,13/04/2025,2025,TO_VS,Toán - VSAT,"116,5",150,SGD,Trường Đại học Sài Gòn
62890,TS_26285,2,252,13/04/2025,2025,N1_VS,Tiếng Anh - VSAT,"92,5",150,SGD,Trường Đại học Sài Gòn
62892,TS_26285,4,254,11/05/2025,2025,LI_VS,Vật lí - VSAT,89,150,SGD,Trường Đại học Sài Gòn
62893,TS_26286,2,CTU252,12/04/2025,2025,TO_VS,Toán - VSAT,"77,5",150,TCT,Trường Đại học Cần Thơ
62894,TS_26286,1,CTU251,22/03/2025,2025,N1_VS,Tiếng Anh - VSAT,80,150,TCT,Trường Đại học Cần Thơ
62895,TS_26286,4,CTU254,23/05/2025,2025,TO_VS,Toán - VSAT,"89,5",150,TCT,Trường Đại học Cần Thơ
62896,TS_26286,1,CTU251,22/03/2025,2025,LI_VS,Vật lí - VSAT,"62,5",150,TCT,Trường Đại học Cần Thơ
62897,TS_26286,1,CTU251,22/03/2025,2025,TO_VS,Toán - VSAT,75,150,TCT,Trường Đại học Cần Thơ
62898,TS_26286,6,CTU256,17/07/2025,2025,N1_VS,Tiếng Anh - VSAT,"105,5",150,TCT,Trường Đại học Cần Thơ
62899,TS_26286,6,CTU256,17/07/2025,2025,LI_VS,Vật lí - VSAT,85,150,TCT,Trường Đại học Cần Thơ
62900,TS_26286,6,CTU256,17/07/2025,2025,TO_VS,Toán - VSAT,"104,5",150,TCT,Trường Đại học Cần Thơ
62901,TS_26286,4,CTU254,23/05/2025,2025,N1_VS,Tiếng Anh - VSAT,"118,5",150,TCT,Trường Đại học Cần Thơ
62902,TS_26286,2,CTU252,12/04/2025,2025,LI_VS,Vật lí - VSAT,"69,5",150,TCT,Trường Đại học Cần Thơ
62903,TS_26286,2,CTU252,12/04/2025,2025,N1_VS,Tiếng Anh - VSAT,88,150,TCT,Trường Đại học Cần Thơ
62904,TS_26286,4,CTU254,23/05/2025,2025,LI_VS,Vật lí - VSAT,75,150,TCT,Trường Đại học Cần Thơ
62922,TS_26293,5,HUBSA255,29/06/2025,2025,M2,Vật lý,102,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
62923,TS_26293,5,HUBSA255,29/06/2025,2025,M1,Toán,"101,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
62924,TS_26293,5,HUBSA255,29/06/2025,2025,M8,Tiếng Anh,"77,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
62944,TS_26305,3,HUBSA253,18/05/2025,2025,M8,Tiếng Anh,"97,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
62945,TS_26305,3,HUBSA253,18/05/2025,2025,M2,Vật lý,88,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
62946,TS_26305,3,HUBSA253,18/05/2025,2025,M1,Toán,"104,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
62948,TS_26305,5,HUBSA255,29/06/2025,2025,M2,Vật lý,80,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
62949,TS_26305,5,HUBSA255,29/06/2025,2025,M8,Tiếng Anh,125,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
62950,TS_26305,5,HUBSA255,29/06/2025,2025,M1,Toán,108,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
62954,TS_26307,2,253,11/05/2025,2025,N1_VS,Tiếng Anh - VSAT,"105,5",150,DMS,Trường Đại học Tài chính - Marketing
62955,TS_26307,2,253,11/05/2025,2025,VA_VS,Ngữ văn - VSAT,131,150,DMS,Trường Đại học Tài chính - Marketing
62956,TS_26307,2,253,11/05/2025,2025,TO_VS,Toán - VSAT,"75,5",150,DMS,Trường Đại học Tài chính - Marketing
62957,TS_26307,4,25-4,07/06/2025,2025,TO_VS,Toán - VSAT,"88,5",150,MBS,Trường Đại học Mở Thành phố Hồ Chí Minh
62958,TS_26307,4,25-4,07/06/2025,2025,N1_VS,Tiếng Anh - VSAT,"101,5",150,MBS,Trường Đại học Mở Thành phố Hồ Chí Minh
62959,TS_26307,4,25-4,07/06/2025,2025,VA_VS,Ngữ văn - VSAT,132,150,MBS,Trường Đại học Mở Thành phố Hồ Chí Minh
63027,TS_26335,5,HUBSA255,29/06/2025,2025,M3,Hoá,"102,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
63028,TS_26335,5,HUBSA255,29/06/2025,2025,M2,Vật lý,"73,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
63029,TS_26335,5,HUBSA255,29/06/2025,2025,M8,Tiếng Anh,"111,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
63030,TS_26335,5,HUBSA255,29/06/2025,2025,M1,Toán,"100,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
63031,TS_26335,4,HUBSA254,01/06/2025,2025,M8,Tiếng Anh,93,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
63032,TS_26335,4,HUBSA254,01/06/2025,2025,M3,Hoá,125,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
63033,TS_26335,4,HUBSA254,01/06/2025,2025,M1,Toán,84,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
63038,TS_26338,4,257,30/06/2025,2025,N1_VS,Tiếng Anh - VSAT,"70,5",150,DMS,Trường Đại học Tài chính - Marketing
63039,TS_26338,4,257,30/06/2025,2025,VA_VS,Ngữ văn - VSAT,116,150,DMS,Trường Đại học Tài chính - Marketing
63040,TS_26338,4,257,30/06/2025,2025,TO_VS,Toán - VSAT,101,150,DMS,Trường Đại học Tài chính - Marketing
63079,TS_26357,4,257,30/06/2025,2025,N1_VS,Tiếng Anh - VSAT,114,150,DMS,Trường Đại học Tài chính - Marketing
63080,TS_26357,4,257,30/06/2025,2025,LI_VS,Vật lí - VSAT,"102,5",150,DMS,Trường Đại học Tài chính - Marketing
63081,TS_26357,4,256,29/06/2025,2025,TO_VS,Toán - VSAT,111,150,DMS,Trường Đại học Tài chính - Marketing
63082,TS_26357,3,25-3,17/05/2025,2025,TO_VS,Toán - VSAT,"99,5",150,MBS,Trường Đại học Mở Thành phố Hồ Chí Minh
63083,TS_26357,3,25-3,17/05/2025,2025,LI_VS,Vật lí - VSAT,80,150,MBS,Trường Đại học Mở Thành phố Hồ Chí Minh
63084,TS_26357,3,25-3,17/05/2025,2025,N1_VS,Tiếng Anh - VSAT,105,150,MBS,Trường Đại học Mở Thành phố Hồ Chí Minh
63110,TS_26364,4,254,11/05/2025,2025,N1_VS,Tiếng Anh - VSAT,127,150,SGD,Trường Đại học Sài Gòn
63125,TS_26376,1,CTU251,22/03/2025,2025,VA_VS,Ngữ văn - VSAT,"90,5",150,TCT,Trường Đại học Cần Thơ
63126,TS_26376,4,CTU254,23/05/2025,2025,TO_VS,Toán - VSAT,"68,5",150,TCT,Trường Đại học Cần Thơ
63127,TS_26376,1,CTU251,22/03/2025,2025,SU_VS,Lịch sử - VSAT,110,150,TCT,Trường Đại học Cần Thơ
63128,TS_26376,1,CTU251,22/03/2025,2025,DI_VS,Địa lí - VSAT,"107,5",150,TCT,Trường Đại học Cần Thơ
63129,TS_26376,4,DOT4,05/07/2025,2025,VA_VS,Ngữ văn - VSAT,"102,5",150,SPD,Trường Đại học Đồng Tháp
63130,TS_26376,4,DOT4,05/07/2025,2025,DI_VS,Địa lí - VSAT,105,150,SPD,Trường Đại học Đồng Tháp
63131,TS_26376,4,DOT4,05/07/2025,2025,SU_VS,Lịch sử - VSAT,"124,5",150,SPD,Trường Đại học Đồng Tháp
63132,TS_26376,3,CTU253,26/04/2025,2025,DI_VS,Địa lí - VSAT,"117,5",150,TCT,Trường Đại học Cần Thơ
63133,TS_26376,3,CTU253,26/04/2025,2025,SU_VS,Lịch sử - VSAT,"123,5",150,TCT,Trường Đại học Cần Thơ
63134,TS_26376,5,CTU255,06/06/2025,2025,VA_VS,Ngữ văn - VSAT,"118,5",150,TCT,Trường Đại học Cần Thơ
63135,TS_26376,6,CTU256,17/07/2025,2025,VA_VS,Ngữ văn - VSAT,"111,5",150,TCT,Trường Đại học Cần Thơ
63136,TS_26376,6,CTU256,17/07/2025,2025,DI_VS,Địa lí _ VSAT,"110,5",150,TCT,Trường Đại học Cần Thơ
63137,TS_26376,5,CTU255,06/06/2025,2025,DI_VS,Địa lí - VSAT,85,150,TCT,Trường Đại học Cần Thơ
63138,TS_26376,5,CTU255,06/06/2025,2025,SU_VS,Lịch sử - VSAT,"128,5",150,TCT,Trường Đại học Cần Thơ
63139,TS_26376,6,CTU256,17/07/2025,2025,SU_VS,Lịch sử - VSAT,"110,5",150,TCT,Trường Đại học Cần Thơ
63140,TS_26376,5,HUBSA255,29/06/2025,2025,M7,Địa lý,"96,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
63141,TS_26376,5,HUBSA255,29/06/2025,2025,M6,Lịch sử,135,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
63142,TS_26376,5,HUBSA255,29/06/2025,2025,M8,Tiếng Anh,63,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
63143,TS_26376,2,CTU252,12/04/2025,2025,VA_VS,Ngữ văn - VSAT,"105,5",150,TCT,Trường Đại học Cần Thơ
63144,TS_26376,3,CTU253,26/04/2025,2025,TO_VS,Toán - VSAT,"84,5",150,TCT,Trường Đại học Cần Thơ
63145,TS_26376,4,CTU254,23/05/2025,2025,VA_VS,Ngữ văn - VSAT,114,150,TCT,Trường Đại học Cần Thơ
63146,TS_26376,4,CTU254,23/05/2025,2025,DI_VS,Địa lí - VSAT,"96,5",150,TCT,Trường Đại học Cần Thơ
63147,TS_26376,2,CTU252,12/04/2025,2025,SU_VS,Lịch sử - VSAT,120,150,TCT,Trường Đại học Cần Thơ
63148,TS_26376,2,CTU252,12/04/2025,2025,DI_VS,Địa lí - VSAT,"108,5",150,TCT,Trường Đại học Cần Thơ
63149,TS_26376,3,CTU253,26/04/2025,2025,VA_VS,Ngữ văn - VSAT,"115,5",150,TCT,Trường Đại học Cần Thơ
63150,TS_26376,4,CTU254,23/05/2025,2025,SU_VS,Lịch sử - VSAT,116,150,TCT,Trường Đại học Cần Thơ
63161,TS_26382,3,253,10/05/2025,2025,TO_VS,Toán - VSAT,"102,5",150,SGD,Trường Đại học Sài Gòn
63162,TS_26382,3,253,10/05/2025,2025,VA_VS,Ngữ văn - VSAT,"125,5",150,SGD,Trường Đại học Sài Gòn
63163,TS_26382,3,253,10/05/2025,2025,N1_VS,Tiếng Anh - VSAT,"106,5",150,SGD,Trường Đại học Sài Gòn
63164,TS_26382,2,252,13/04/2025,2025,TO_VS,Toán - VSAT,"111,5",150,SGD,Trường Đại học Sài Gòn
63165,TS_26382,2,252,13/04/2025,2025,VA_VS,Ngữ văn - VSAT,119,150,SGD,Trường Đại học Sài Gòn
63166,TS_26382,2,252,13/04/2025,2025,N1_VS,Tiếng Anh - VSAT,123,150,SGD,Trường Đại học Sài Gòn
63171,TS_26382,3,255,24/05/2025,2025,VA_VS,Ngữ văn - VSAT,117,150,DMS,Trường Đại học Tài chính - Marketing
63172,TS_26382,4,256,29/06/2025,2025,VA_VS,Ngữ văn - VSAT,120,150,DMS,Trường Đại học Tài chính - Marketing
63173,TS_26382,4,256,29/06/2025,2025,LI_VS,Vật lí - VSAT,92,150,DMS,Trường Đại học Tài chính - Marketing
63174,TS_26382,3,255,24/05/2025,2025,N1_VS,Tiếng Anh - VSAT,93,150,DMS,Trường Đại học Tài chính - Marketing
63175,TS_26382,3,255,24/05/2025,2025,LI_VS,Vật lí - VSAT,90,150,DMS,Trường Đại học Tài chính - Marketing
63176,TS_26382,4,256,29/06/2025,2025,N1_VS,Tiếng Anh - VSAT,132,150,DMS,Trường Đại học Tài chính - Marketing
63177,TS_26382,4,256,29/06/2025,2025,TO_VS,Toán - VSAT,"119,5",150,DMS,Trường Đại học Tài chính - Marketing
63178,TS_26382,3,255,24/05/2025,2025,TO_VS,Toán - VSAT,117,150,DMS,Trường Đại học Tài chính - Marketing
63179,TS_26382,4,25-4,07/06/2025,2025,TO_VS,Toán - VSAT,"107,5",150,MBS,Trường Đại học Mở Thành phố Hồ Chí Minh
63180,TS_26382,4,25-4,07/06/2025,2025,LI_VS,Vật lí - VSAT,"106,5",150,MBS,Trường Đại học Mở Thành phố Hồ Chí Minh
63181,TS_26382,4,25-4,07/06/2025,2025,VA_VS,Ngữ văn - VSAT,"119,5",150,MBS,Trường Đại học Mở Thành phố Hồ Chí Minh
63182,TS_26382,4,25-4,07/06/2025,2025,N1_VS,Tiếng Anh - VSAT,"114,5",150,MBS,Trường Đại học Mở Thành phố Hồ Chí Minh
63183,TS_26382,3,253,10/05/2025,2025,LI_VS,Vật lí - VSAT,93,150,SGD,Trường Đại học Sài Gòn
63216,TS_26408,5,HUBSA255,29/06/2025,2025,M8,Tiếng Anh,60,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
63217,TS_26408,5,HUBSA255,29/06/2025,2025,M2,Vật lý,"78,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
63218,TS_26408,5,HUBSA255,29/06/2025,2025,M1,Toán,"88,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
63258,TS_26429,2,CTU242,10/05/2024,2024,TO_VS,Toán - VSAT,"121,5",150,TCT,Trường Đại học Cần Thơ
63259,TS_26429,3,CTU243,24/05/2024,2024,TO_VS,Toán - VSAT,132,150,TCT,Trường Đại học Cần Thơ
63260,TS_26429,2,CTU242,10/05/2024,2024,HO_VS,Hóa học - VSAT,99,150,TCT,Trường Đại học Cần Thơ
63261,TS_26429,3,CTU243,24/05/2024,2024,HO_VS,Hóa học - VSAT,111,150,TCT,Trường Đại học Cần Thơ
63262,TS_26429,5,CTU255,06/06/2025,2025,N1_VS,Tiếng Anh - VSAT,108,150,TCT,Trường Đại học Cần Thơ
63263,TS_26429,2,CTU242,10/05/2024,2024,N1_VS,Tiếng Anh - VSAT,138,150,TCT,Trường Đại học Cần Thơ
63264,TS_26429,3,CTU243,24/05/2024,2024,N1_VS,Tiếng Anh - VSAT,"133,5",150,TCT,Trường Đại học Cần Thơ
63265,TS_26429,5,CTU255,06/06/2025,2025,HO_VS,Hóa học - VSAT,77,150,TCT,Trường Đại học Cần Thơ
63266,TS_26429,5,CTU255,06/06/2025,2025,LI_VS,Vật lí - VSAT,"88,5",150,TCT,Trường Đại học Cần Thơ
63267,TS_26429,5,CTU255,06/06/2025,2025,TO_VS,Toán - VSAT,"111,5",150,TCT,Trường Đại học Cần Thơ
63284,TS_26436,4,DOT4,05/07/2025,2025,N1_VS,Tiếng Anh - VSAT,86,150,SPD,Trường Đại học Đồng Tháp
63285,TS_26436,4,DOT4,05/07/2025,2025,VA_VS,Ngữ văn - VSAT,"121,5",150,SPD,Trường Đại học Đồng Tháp
63286,TS_26436,4,DOT4,05/07/2025,2025,TO_VS,Toán - VSAT,99,150,SPD,Trường Đại học Đồng Tháp
63302,TS_26443,5,HUBSA255,29/06/2025,2025,M8,Tiếng Anh,108,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
63303,TS_26443,5,HUBSA255,29/06/2025,2025,M3,Hoá,117,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
63304,TS_26443,5,HUBSA255,29/06/2025,2025,M1,Toán,"96,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
63323,TS_26451,5,HUBSA255,29/06/2025,2025,M2,Vật lý,112,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
63324,TS_26451,5,HUBSA255,29/06/2025,2025,M1,Toán,84,150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
63325,TS_26451,5,HUBSA255,29/06/2025,2025,M3,Hoá,"91,5",150,NHS,Trường Đại học Ngân hàng Tp. Hồ Chí Minh
63343,TS_26461,6,CTU256,17/07/2025,2025,VA_VS,Ngữ văn - VSAT,"103,5",150,TCT,Trường Đại học Cần Thơ
63344,TS_26461,6,CTU256,17/07/2025,2025,DI_VS,Địa lí _ VSAT,"87,5",150,TCT,Trường Đại học Cần Thơ
63345,TS_26461,6,CTU256,17/07/2025,2025,SU_VS,Lịch sử - VSAT,"86,5",150,TCT,Trường Đại học Cần Thơ
63373,TS_26474,1,VLU251,08/07/2025,2025,N1_VS,Tiếng Anh - VSAT,"93,5",150,dvl,Trường Đại học Văn Lang
63374,TS_26474,1,VLU251,08/07/2025,2025,TO_VS,Toán - VSAT,48,150,dvl,Trường Đại học Văn Lang
63375,TS_26474,1,VLU251,08/07/2025,2025,VA_VS,Ngữ văn - VSAT,102,150,dvl,Trường Đại học Văn Lang
63376,TS_26474,4,256,29/06/2025,2025,TO_VS,Toán - VSAT,55,150,DMS,Trường Đại học Tài chính - Marketing
63377,TS_26474,4,256,29/06/2025,2025,VA_VS,Ngữ văn - VSAT,114,150,DMS,Trường Đại học Tài chính - Marketing
63378,TS_26474,4,256,29/06/2025,2025,N1_VS,Tiếng Anh - VSAT,60,150,DMS,Trường Đại học Tài chính - Marketing
63400,TS_26481,4,254,11/05/2025,2025,LI_VS,Vật lí - VSAT,82,150,SGD,Trường Đại học Sài Gòn
63401,TS_26481,4,254,11/05/2025,2025,TO_VS,Toán - VSAT,"64,5",150,SGD,Trường Đại học Sài Gòn
63402,TS_26481,4,254,11/05/2025,2025,HO_VS,Hóa học - VSAT,89,150,SGD,Trường Đại học Sài Gòn
